trigger_source_event,Signal,Max of Physical_Value,Average of Physical_Value,Min of Physical_Value
TRIG_STS_EMERGENCY_BRK,ESC_APA_CTRL_ABORT_FEEDBACK,0,0,0
TRIG_STS_EMERGENCY_BRK,ESP_CTRL_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,EV_READY_TT,0,0,0
TRIG_STS_EMERGENCY_BRK,EVSE_DC_CURR_OUTPUT,0,0,0
TRIG_STS_EMERGENCY_BRK,EVSE_DC_VOLT_OUTPUT,0,0,0
TRIG_STS_EMERGENCY_BRK,FB_REMOTE_ESS_PKE,0,0,0
TRIG_STS_EMERGENCY_BRK,FC_CONTACTOR_REQUEST,0,0,0
TRIG_STS_EMERGENCY_BRK,FC_PRECHARGE_COMPLETE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,FCTA_LEFT_WARN_IND,0,0,0
TRIG_STS_EMERGENCY_BRK,FCTA_RIGHT_WARN_IND,0,0,0
TRIG_STS_EMERGENCY_BRK,FCTA_SYS_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,FCTA_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,FCW_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,FL_TYRE_PRESSURE,31.25,31.25,31.25
TRIG_STS_EMERGENCY_BRK,FL_TYRE_TEMP,37,37,37
TRIG_STS_EMERGENCY_BRK,FOB_AUTH_FAIL_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,FOB_BATT_DISCHG_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,FR_TYRE_PRESSURE,32.75,32.75,32.75
TRIG_STS_EMERGENCY_BRK,FR_TYRE_TEMP,40,40,40
TRIG_STS_EMERGENCY_BRK,FR_ZONE2_COUNTER,252,117.1025641,0
TRIG_STS_EMERGENCY_BRK,FR_ZONE2_CRC,65461,33376.95588,439
TRIG_STS_EMERGENCY_BRK,FR_ZONE3_COUNTER,252,122.3085809,2
TRIG_STS_EMERGENCY_BRK,FR_ZONE3_CRC,65507,33228.288,359
TRIG_STS_EMERGENCY_BRK,FRNT_WIPER_OFF_CAUSE,2,2,2
TRIG_STS_EMERGENCY_BRK,FRNT_WIPER_ON_CAUSE,0,0,0
TRIG_STS_EMERGENCY_BRK,FVSA_OPTION,1,1,1
TRIG_STS_EMERGENCY_BRK,FVSA_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,FVSA_STR_VIB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,FVSA_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,FVSA_WARN,0,0,0
TRIG_STS_EMERGENCY_BRK,FZ_CUSTOM_DRV_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,FZ2_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,FZ2_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,FZ3_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,FZ3_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,GEAR_ACTUAL,15,5.961538462,5
TRIG_STS_EMERGENCY_BRK,GP_CLOSE_REQ_RAIN,0,0,0
TRIG_STS_EMERGENCY_BRK,GW_P_IMMTRG_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,HANDS_OFF_DETECTION,1,0.857142857,0
TRIG_STS_EMERGENCY_BRK,HAZARD_OFF_CAUSE,1,0.888888889,0
TRIG_STS_EMERGENCY_BRK,HAZARD_ON_CAUSE,1,0.576923077,0
TRIG_STS_EMERGENCY_BRK,HBA_LAMP_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,HBA_LIGHT_SOURCE,0,0,0
TRIG_STS_EMERGENCY_BRK,HBA_OBJECT,0,0,0
TRIG_STS_EMERGENCY_BRK,HBA_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,HDC_ACTIVE,3,2.7,0
TRIG_STS_EMERGENCY_BRK,HEAD_LAMP_SWT_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,HFC_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,HHC_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,HIGH_TEMP_LIGHT_OP,0,0,0
TRIG_STS_EMERGENCY_BRK,HIGH_TYRE_PRESSURE,0,0,0
TRIG_STS_EMERGENCY_BRK,HIGH_TYRE_PRESSURE_ALERT,0,0,0
TRIG_STS_EMERGENCY_BRK,HIGH_TYRE_TEMPERATURE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCA_1_CRC,65440,32725.22504,109
TRIG_STS_EMERGENCY_BRK,HPCA_1_MSG_COUNT,255,125.6671642,0
TRIG_STS_EMERGENCY_BRK,HPCA_13_CRC,64764,30836.72274,103
TRIG_STS_EMERGENCY_BRK,HPCA_13_MSG_COUNT,251,131.5169628,5
TRIG_STS_EMERGENCY_BRK,HPCA_15_CRC,64576,31846.74415,1043
TRIG_STS_EMERGENCY_BRK,HPCA_15_MSG_COUNT,239,125.9862805,1
TRIG_STS_EMERGENCY_BRK,HPCA_16_CRC,65045,32231.24783,472
TRIG_STS_EMERGENCY_BRK,HPCA_16_MSG_COUNT,250,129.459893,1
TRIG_STS_EMERGENCY_BRK,HPCA_2_CRC,64444,34679.11839,62
TRIG_STS_EMERGENCY_BRK,HPCA_2_MSG_COUNT,248,111.5883905,0
TRIG_STS_EMERGENCY_BRK,HPCA_3_CRC,65481,34034.98826,562
TRIG_STS_EMERGENCY_BRK,HPCA_3_MSG_COUNT,246,128.8233216,0
TRIG_STS_EMERGENCY_BRK,HPCA_4_CRC,65426,32394.91981,32
TRIG_STS_EMERGENCY_BRK,HPCA_4_MSG_COUNT,255,121.6760193,0
TRIG_STS_EMERGENCY_BRK,HPCA_7_CRC,65533,33731.25781,48
TRIG_STS_EMERGENCY_BRK,HPCA_7_MSG_COUNT,247,130.8809917,2
TRIG_STS_EMERGENCY_BRK,HPCA_8_CRC,64607,32417.69608,672
TRIG_STS_EMERGENCY_BRK,HPCA_8_MSG_COUNT,254,123.4957841,2
TRIG_STS_EMERGENCY_BRK,HPCAD1_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD1_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD13_TRUNCAT_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD13_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD15_TRUNCAT_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD15_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD16_TRUNCAT_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD16_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD2_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD2_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD3_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD3_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD4_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD4_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD7_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD7_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD8_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCAD8_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCC_10_CRC,64723,34075.65625,798
TRIG_STS_EMERGENCY_BRK,HPCC_10_MSG_COUNT,255,131.2462527,1
TRIG_STS_EMERGENCY_BRK,HPCC10_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,HPCC10_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,HV_CONTACTOR_REQUEST,2,0.583333333,0
TRIG_STS_EMERGENCY_BRK,HVAC_COOLING_STATUS_BATTERY,0,0,0
TRIG_STS_EMERGENCY_BRK,I_TPMS_LEARNING_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_OFFSET_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_SPD_CHG_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_SWIGNORE_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_SYS_MSG,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_SYS_MSG_CHIME,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_SYS_WIDGET,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_TSR_SYS_FAILURE,0,0,0
TRIG_STS_EMERGENCY_BRK,IACC_USM_STS,2,2,2
TRIG_STS_EMERGENCY_BRK,IEB_CUSTOM_DRV_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,IEB_DRV_ADV_MODE,2,0.222222222,0
TRIG_STS_EMERGENCY_BRK,IEB_DRV_ADV_MODE_STS,1,0.111111111,0
TRIG_STS_EMERGENCY_BRK,IEB_Error_Severity_Level,3,2.6875,0
TRIG_STS_EMERGENCY_BRK,IEB1_CRC,65517,33599.15837,32
TRIG_STS_EMERGENCY_BRK,IEB1_MSG_CNT,255,122.7367991,0
TRIG_STS_EMERGENCY_BRK,IEB1_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,IEB1_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,IEB2_CRC,65422,31111.35658,293
TRIG_STS_EMERGENCY_BRK,IEB2_MSG_CNT,255,82.8852459,0
TRIG_STS_EMERGENCY_BRK,IEB2_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,IEB2_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,ILLUMINATION_RING_MBFM,0,0,0
TRIG_STS_EMERGENCY_BRK,IMMOBILIZATION_ACK,0,0,0
TRIG_STS_EMERGENCY_BRK,INDC_EPS,0,0,0
TRIG_STS_EMERGENCY_BRK,INDC_FRNT_FOG,0,0,0
TRIG_STS_EMERGENCY_BRK,INDC_REAR_FOG,0,0,0
TRIG_STS_EMERGENCY_BRK,INDC_TURN_FLSHR,3,1.666666667,0
TRIG_STS_EMERGENCY_BRK,INF_DST_ERROR,0,0,0
TRIG_STS_EMERGENCY_BRK,INSULATION_MONITORING_STOP_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,iTPMS_CALIBRATION_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,iTPMS_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,KEY_DOCKING_Active,0,0,0
TRIG_STS_EMERGENCY_BRK,KEY_FOB_INSD_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,KEY_IN_REMINDER,0,0,0
TRIG_STS_EMERGENCY_BRK,KEY_NOT_VEH_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,KEYFOB_INSIDE_STATUS,1,1,1
TRIG_STS_EMERGENCY_BRK,LA_AVAILABILITY_STATE_RIG_RIG,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_AVAILABILITY_STATE_RIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_DLM_TYPE_RIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_DLM_TYPE_RIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LANEMARK_TYPE_RIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LANEMARK_TYPE_RIGHT_RIGHT,2,2,2
TRIG_STS_EMERGENCY_BRK,LA_LINE_C0_RIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LINE_C0_RIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LINE_C1_RIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LINE_C1_RIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LINE_C2_RIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LINE_C2_RIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LINE_C3_RIGHT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_LINE_C3_RIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_MEASURED_VR_END_RIGHT_LEFT,-200,-200,-200
TRIG_STS_EMERGENCY_BRK,LA_MEASURED_VR_END_RIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LA_VIEW_RANGE_START_RIGHT_LEFT,-200,-200,-200
TRIG_STS_EMERGENCY_BRK,LA_VIEW_RANGE_START_RIGHT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_IS_HIGHWAY_EXIT_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_IS_HIGHWAY_EXIT_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_IS_HIGHWAY_MERGE_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_IS_HIGHWAY_MERGE_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_AVALIABLE,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_CONF,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_FIRST_C0,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_FIRST_C1,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_FIRST_C2,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_FIRST_C3,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_FIRST_VALID,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_FIRST_VR_END,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_HALF_WIDTH,1.85,0.328888889,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_IS_TRIG_SDM_MODEL,0,0,0
TRIG_STS_EMERGENCY_BRK,LAP_PATH_PRED_SECOND_VALID,0,0,0
TRIG_STS_EMERGENCY_BRK,LAST_KEYFOB_NUM,1,1,1
TRIG_STS_EMERGENCY_BRK,LAT_CTRL_STATE_SYMBOL,0,0,0
TRIG_STS_EMERGENCY_BRK,LC_ARROW_END_POINT,21.2,18.73488372,0
TRIG_STS_EMERGENCY_BRK,LC_AUDIO_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,LC_AVAIL_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,LC_MODE_STATE,5,4.418604651,0
TRIG_STS_EMERGENCY_BRK,LC_PATH_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,LC_SIDE_REAR_WARNING_SUPP,0,0,0
TRIG_STS_EMERGENCY_BRK,LC_SYS_INFO,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_DC_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_NAVI_FWD_ROAD_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_NAVI_FWD_ROAD_TYPE_OFFSET,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_NAVI_ROAD_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_REAR_BUMPER_TGT_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_RISK_MANAGEMENT_OUT,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_SEN_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_TURN_INDICATOR_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,LCA_USM_STS,2,1.653846154,0
TRIG_STS_EMERGENCY_BRK,LCF_INTERNAL_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,LCF_SYS_INFO,0,0,0
TRIG_STS_EMERGENCY_BRK,LCF_SYS_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,LDW_LKA_LANE_RECOGN,0,0,0
TRIG_STS_EMERGENCY_BRK,LDW_LKA_SYS_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,LDW_LKA_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,LDW_LKA_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,LDW_STR_VIBRATION,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_CONFIDENCE_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_CONFIDENCE_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_DECEL_TYPE_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_DECEL_TYPE_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_IS_CONSTRUCTION_AREA,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_IS_TRIGGERED_SDM_MODEL_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_IS_TRIGGERED_SDM_MODEL_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_MIRROR_POS_LEFT_RIGHT,67,65.125,49
TRIG_STS_EMERGENCY_BRK,LH_MIRROR_POS_UP_DOWN,68,65.4,49
TRIG_STS_EMERGENCY_BRK,LH_PREDICTION_REASON_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LH_PREDICTION_REASON_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LKA_DASHED_USM_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,LKA_HANDSOFF_AUDIO_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,LKA_HANDSOFF_DISPLAY_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,LKA_LDW_ROAD_EDGE_RECOGN,0,0,0
TRIG_STS_EMERGENCY_BRK,LKA_OFF_TELLTALE,1,1,1
TRIG_STS_EMERGENCY_BRK,LKA_SEN_USM_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,LKA_SPACE_AWARE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,LOW_AUX_BATT_TT,0,0,0
TRIG_STS_EMERGENCY_BRK,LOW_TYRE_PRESSURE,15,15,15
TRIG_STS_EMERGENCY_BRK,LOW_TYRE_PRESSURE_ALERT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_AVAILABILITY_STATE_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_AVAILABILITY_STATE_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_CONFIDENCE_LEFT,-1,-1,-1
TRIG_STS_EMERGENCY_BRK,LRE_CONFIDENCE_RIGHT,-1,-1,-1
TRIG_STS_EMERGENCY_BRK,LRE_PREDICTION_REASON_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_PREDICTION_REASON_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_VIEW_RANGE_END_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_VIEW_RANGE_END_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_VIEW_RANGE_START_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,LRE_VIEW_RANGE_START_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_ALERT_LEVEL,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_DROWSY_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_NSD_CNT,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_SB_CNT,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_SS_CNT,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_ST_CNT,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_STR_VIB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_SYS_STATE,1,1,1
TRIG_STS_EMERGENCY_BRK,LSA_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_VISUAL_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,LSA_ZZD_CNT,0,0,0
TRIG_STS_EMERGENCY_BRK,MALFUNCTION_STS_iTPMS,0,0,0
TRIG_STS_EMERGENCY_BRK,MASTER_CYL_PRESSURE,24.55,0.01291866,-0.9
TRIG_STS_EMERGENCY_BRK,MAX_DISCHARGE_CURRENT,0,0,0
TRIG_STS_EMERGENCY_BRK,MAX_REGEN_CURRENT,0,0,0
TRIG_STS_EMERGENCY_BRK,NAVACC_SYS_MSG,0,0,0
TRIG_STS_EMERGENCY_BRK,NAVACC_SYS_MSG_CHIME,0,0,0
TRIG_STS_EMERGENCY_BRK,NAVACC_SYS_SET_SPD,0,0,0
TRIG_STS_EMERGENCY_BRK,NAVACC_SYS_TELLTALE,0,0,0
TRIG_STS_EMERGENCY_BRK,NAVACC_SYS_TELLTALE_CHIME,0,0,0
TRIG_STS_EMERGENCY_BRK,NAVACC_SYS_TELLTALE_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,NFC_ACCESS_DENY,0,0,0
TRIG_STS_EMERGENCY_BRK,NFC_AUTH_FAIL_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,NFC_KEY_DELETE_WARN,0,0,0
TRIG_STS_EMERGENCY_BRK,NFC_KEY_EXP,0,0,0
TRIG_STS_EMERGENCY_BRK,NFC_KEYFOB_NOT_DETECT_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,NFC_PHONE_ON_WLC,0,0,0
TRIG_STS_EMERGENCY_BRK,NOP_LC_TYPE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,NOP_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,NP_SYS_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,NP_SYS_STS_MSG,0,0,0
TRIG_STS_EMERGENCY_BRK,ODO_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,ODO_ERROR_FLAG_VCU,0,0,0
TRIG_STS_EMERGENCY_BRK,ODOMETER_CLUSTER,4891,4420.711538,0
TRIG_STS_EMERGENCY_BRK,ONE_TOUCH_INDICATOR_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,P_IMMTRG_STATE,1,0.8,0
TRIG_STS_EMERGENCY_BRK,PADDLE_SHIFT_POSITION,1,1,1
TRIG_STS_EMERGENCY_BRK,PANIC_STOP_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,PARK_BRK_ACTIVE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,PARK_BRK_ACTIVE_STS_1,0,0,0
TRIG_STS_EMERGENCY_BRK,PARK_LAMP_ON_REMINDER,0,0,0
TRIG_STS_EMERGENCY_BRK,PARK_MODE_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,PIB_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,PKE_CLAMP_STATE_OP,2,0.4,0
TRIG_STS_EMERGENCY_BRK,PKE_CLMP_STATE,2,1.146666667,0
TRIG_STS_EMERGENCY_BRK,PKE_PN_OFF_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,PKE_SHIFT_TO_PARK,0,0,0
TRIG_STS_EMERGENCY_BRK,PRECHARGE_ABORT_REQUEST,0,0,0
TRIG_STS_EMERGENCY_BRK,PRECHARGE_COMPLETE_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,PRESS_BRAKE,1,0.814814815,0
TRIG_STS_EMERGENCY_BRK,PRESSURE_LEAKAGE_ALERT,0,0,0
TRIG_STS_EMERGENCY_BRK,PTS_SENSOR_FAILURE,0,0,0
TRIG_STS_EMERGENCY_BRK,PYRO_ALERT_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,RANGE_VCU,173,124.7534247,104
TRIG_STS_EMERGENCY_BRK,RANGE_VCU_WCHARGING,0,0,0
TRIG_STS_EMERGENCY_BRK,RANGE_VCU_WO_AC,173,110.7719298,0
TRIG_STS_EMERGENCY_BRK,RAW_ACC_PEDAL_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,RBC_STS,1,0.916666667,0
TRIG_STS_EMERGENCY_BRK,RBC_WARNING_LAMP,1,0.895833333,0
TRIG_STS_EMERGENCY_BRK,RCTA_ACTIVE,3,2.423076923,0
TRIG_STS_EMERGENCY_BRK,RCTA_BRAKE_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_DECCEL_REQ_VAL,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_LEFT_WARN_IND,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_RIGHT_WARN_IND,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_STOP_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_STR_VIB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_SYSTEM_STS,4,3.80952381,2
TRIG_STS_EMERGENCY_BRK,RCTA_TTC_RISK_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_USM_STS,2,1.904761905,1
TRIG_STS_EMERGENCY_BRK,RCTA_WARN,0,0,0
TRIG_STS_EMERGENCY_BRK,RCTA_ZONE_RISK_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,RCW_STR_VIB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,RCW_SYSTEM_STS,4,3.652173913,2
TRIG_STS_EMERGENCY_BRK,RCW_TTC_RISK_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,RCW_USM_STS,2,1.904761905,1
TRIG_STS_EMERGENCY_BRK,RCW_WARN,0,0,0
TRIG_STS_EMERGENCY_BRK,RCW_WARN_STA,0,0,0
TRIG_STS_EMERGENCY_BRK,RCW_ZONE_RISK_FLAG,1,1,1
TRIG_STS_EMERGENCY_BRK,REAR_WIPER_OFF_CAUSE,1,1,1
TRIG_STS_EMERGENCY_BRK,REAR_WIPER_ON_CAUSE,0,0,0
TRIG_STS_EMERGENCY_BRK,REGEN_ACTIVE_STATUS_FRONT,0,0,0
TRIG_STS_EMERGENCY_BRK,REGEN_ACTIVE_STATUS_REAR,1,0.085106383,0
TRIG_STS_EMERGENCY_BRK,REGEN_LEVEL_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,REGEN_TARGET_TORQUE_FRONT,0,0,0
TRIG_STS_EMERGENCY_BRK,REGEN_TARGET_TORQUE_FRONT_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,REGEN_TARGET_TORQUE_REAR,0,0,0
TRIG_STS_EMERGENCY_BRK,REGEN_TARGET_TORQUE_REAR_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,REGENERATION_DISABLE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_CURR_DP_AVG_SPD,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_CURR_DP_LEGAL_SPD,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_CONFIDENCE,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_GPS_ALTITUDE,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_GPS_LATITUDE,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_GPS_LONGITUDE,0,0,0
TRIG_STS_EMERGENCY_BRK,REM_LOC_GPS_REF_ALT,0,0,0
